idx1,idx2,t_x,t_y,t_z,q_w,q_x,q_y,q_z
278,442,4.141750263507002,5.04972050558602,0.3433357621313229,-0.034165130121522086,0.0010688714914516841,0.9993028308605842,-0.015015113437359158
465,630,0.45120253887658546,-2.8356684547409503,-0.1430787196433298,0.8218199651001635,-0.002213009511120874,0.030431541076256275,-0.5689296695193473
654,467,2.6836922693573193,1.002065288973437,-0.20746443737133524,0.9997944322413519,0.02025194999799546,0.0008039915530855255,-0.0005526102189496311
12,442,2.074037148036961,0.17454816998845804,-0.1885401811641258,0.7696744289409779,0.020371966577617175,-0.016063588142701198,0.6379092549478503
197,442,0.15201517292871136,-2.0420118861136096,-0.7627860864947743,-0.08660938734889906,0.06091742334357488,-0.0653502857770024,0.992228412063015
442,467,6.377251943229524,3.9646868293935156,-0.19801317126653017,0.9722616664045661,0.034199373966849814,0.06569127403146807,-0.22186101815464182
655,467,-1.343773415730742,-2.0987149685906608,0.00015204222724829464,0.17372692047163923,-0.029823578000085026,0.0906804695377181,0.9801563975933293
172,281,-2.684298029231458,-0.24359995287291913,0.5427029553797229,0.9778186397355533,-0.058101063753842316,-0.056634348196680166,0.1930997793388725
199,468,0.40239466790038503,0.6173506787718863,-1.1264425421603832,-0.014705944327167614,0.9981173749760928,-0.004988489199091118,-0.05933427296083255
656,468,1.6091018509991708,-3.7496785150486684,0.08020666055640052,-0.0006285892389549796,-0.006318190931517441,0.00477943980798852,0.9999684206483941
200,282,-5.658719587871577,-3.0809519909007603,0.03721758910092132,0.9995919114165586,0.012314350839771677,-0.02573351849537861,0.0014674535201982808
13,201,0.8365045098985149,4.300903887037902,0.05373528031737637,0.9968838737342854,0.07336820579224236,-0.02614780144629923,-0.012487639764079078
201,282,0.09521092779486473,3.421377891344315,-0.03917053527127018,0.9953389908827112,-0.09303189478484834,0.022283562572501556,0.01219846795317445
658,470,-2.7231944828964316,1.1349593504299922,0.8476710670996703,-0.17612162501116327,0.09062450287475425,-0.1063205245991453,0.9744045970391834
16,470,-0.14737760556678198,0.735886881416649,-0.08527892169126666,0.012176576852593712,-0.054410527833800966,0.114434706853205,0.9918648714943086
659,17,6.52913332845148,-3.1600061813695217,1.7184679861858294,0.03693697428229465,0.9348431936981274,-0.3481920748135921,-0.0588739514909636
17,203,-0.7459171591023394,-0.02729227116339117,-0.09040276294725191,0.97439386586246,0.0006267423891213297,0.0017183654966867819,0.22484049587120142
660,204,-5.975929892416701,0.8805263448142695,-0.39302046519937317,0.005065514397229687,0.06584188470811057,0.028260251513326673,0.9974169363743424
204,285,-6.879792694962212,6.792678640801494,-0.8953298689314542,0.9999974619550728,-0.002020800575079385,0.0009956395212682091,3.391743259018033e-05
661,286,1.27481120534727,0.6312175558889799,-0.6649831019773427,-0.11526590400017164,-0.01945432744644927,-0.10845711815897656,0.9872043122065863
662,288,-0.016377765102097097,-5.435444318343475,-0.38145732476251365,0.12278934610175084,-0.10945219284840929,-0.003405499707520356,0.9863728486410811
165,287,0.5044784422257117,-0.16070256393122984,0.09210555093747234,0.15724717710168742,0.974498132205144,0.03308168030688202,-0.15662796062743614
663,288,0.4512822220934902,-4.6757456963738075,-0.42029033187156806,-0.05506971800309412,-0.33379118621911247,0.9390771336289615,0.06070343694315239
165,289,10.546317353403012,-2.2813850350904676,0.03541995595415137,0.9939405788634307,0.009393412151372803,-7.91211010343445e-05,0.10951658886503918
664,20,2.0990508919415625,-6.586251517788016,-1.3686199886862638,0.16473307194523554,0.11541389554690605,0.9776978580759805,0.06041147271680811
20,290,4.671216836920608,-1.3341206856009349,1.393561816709292,0.015495827930231212,-0.029691985086938495,0.13794504359733759,0.9898734415496167
207,290,-1.896196276055223,-7.8609842111020445,-0.2616851137887318,0.9020378119361824,0.011862481059885872,-0.05038363452671506,-0.42854236284452274
290,477,3.8991514875035156,3.8510317087058175,0.12337036967321113,0.42302993412592954,0.050966299873488184,-0.04256710288967346,0.903679231177854
208,291,0.1528699883506901,0.48661594350747617,0.0830808385877988,0.9865176709941531,0.1604436140226893,-0.0280486296210406,-0.015937562925116278
23,478,2.7037677899641537,-0.5902407329324784,-1.9397726032879674,0.12487595914782962,0.9856152972867114,-0.05644985558839312,-0.0989034599262667
211,292,0.21528370713608302,-2.0113717462240936,0.6387408278610116,0.982601905684922,-0.029983754260236566,-0.18141520916010873,-0.026134102437529932
669,26,-1.442592799490661,-1.1743606895162246,1.2256624836293466,0.7783286588022982,-0.06257293981857726,0.012649667937050788,0.6246031636091501
26,481,-2.839291948547236,-7.464985009226096,0.5391439302027319,-0.5223929999874358,0.04704779865892241,-0.07467660160049548,0.8481246744311105
670,213,3.846918925832897,0.8418117419425946,0.25008863574470597,0.726652838444071,0.08440968689454449,-0.14697739354909878,-0.6657689561139458
213,482,7.229209346437462,8.312390998650534,0.19003772978014433,0.9453982815441571,-0.047312486569347334,0.004556845563557932,-0.3224327108506363
27,483,-2.0181537758046746,7.22873282056948,-1.937979364820824,0.11775460732341468,0.9920451806943372,0.01920110904463102,0.04014385789513169
672,29,-2.384820916627184,0.12911132564467565,0.023482679438419196,0.8552335714890683,0.025786481172924005,-0.051545427936623,-0.5150278288069506
29,296,-13.392068304980771,5.220303716579544,5.3625649495297605,0.191479113640689,0.9368524340955485,-0.27026096636913405,0.11225985847952966
297,484,0.7086318366494506,-0.8955222960207068,0.19281871194028466,0.5811742402769072,0.021016347443575757,0.006558656049533669,0.8134812841175355
673,301,-9.458757652904579,7.522030235890917,0.11788931664127134,-0.40430143800803203,0.023742233283610716,0.023554886915613932,0.91401412510187
30,300,8.020195249676984,1.8780741254225062,-0.5850422371459681,0.14979631818539968,0.020833637097348968,-0.0027015437707638254,0.9884936642612582
31,299,-8.610630467040876,8.426954889335574,0.532025849192279,0.07448068282797983,0.9971975303986,0.005793182432014738,0.004018991132167722
32,298,-6.14518779255271,-0.9730825263008402,-0.11999173862621426,0.9934503915115379,0.01584089730756949,-0.0024733936957721018,-0.11313384949558167
216,300,1.558037960740659,8.161411669424409,-0.27462032121154856,0.9963631683704868,0.02366621974097735,0.0817281988073437,-0.004565991415236281
217,485,4.940757407201584,3.892399810170537,-0.36287055609103314,-0.00025356280139116055,0.02065381124709682,-0.006057184178849035,0.9997683063123669
218,487,3.035779215666015,1.758278462113212,0.9982979480328472,0.9993047062877057,0.022171664162450234,0.023517623722823455,-0.018586088182872433
300,485,4.430507995402829,12.085179936141518,0.05470123381937775,0.8610314539553858,-0.03144744300778401,0.013391713784914787,0.5074017694388238
674,33,5.39707188692196,1.4456300459841396,1.7257768306166263,0.0014926354197533631,-0.008928918218821892,0.01886894873082033,0.9997809806316278
674,302,6.978292663154495,2.7688153128062956,-0.22626287023133163,0.9951372166879163,0.017008487379801835,-0.0034575882252350565,-0.09695708536947027
31,303,9.582286286187475,8.234466433725323,2.069184856477441,0.9975292516932388,0.03821781386668467,-0.05862650296869236,0.0061419760045388315
33,219,-4.1596254130917085,-5.287486805207971,-0.4700424335915079,6.25561502841654e-05,0.003742443950022081,-0.009059506581101088,0.9999519566161746
33,488,-11.823252168251436,-4.918042679587947,-0.11204888188890932,0.00025808042478137066,-0.01653691566877751,0.0058076679488572236,0.9998463556005263
34,302,-0.44192525822094125,-0.2622444301747473,-0.5346900762891587,-0.5791765466821509,-0.004936214341036375,-0.028865682422887274,0.814675968676859
218,303,4.642531547359253,6.252315323395089,-0.5212416225437236,0.26180769294287587,0.020735146745112513,-0.006589718295948746,0.9648747904356128
219,489,1.6627769278905795,-2.281668274982185,0.5211512868507707,0.9427527178627669,-0.017902834887206148,-0.0012036036368079613,-0.33300953860760935
221,299,7.958261981279232,4.846356361467333,0.3362967547852407,0.8932051209864877,-0.04291299563163236,-0.001711915108100654,-0.4475937398982428
300,489,-0.9696111128561267,-0.4159277043181293,-0.12966761088148893,0.9989349978733602,0.012190808682000464,0.04439124562737644,0.003109906602937306
675,32,-0.9394537550799773,2.5276956714649153,1.6623739124876256,0.9999862435191169,0.0007298870386016551,0.00518789251750832,-0.00025653199264003
675,487,4.6548401836713245,0.04328303780150089,0.44446183691940433,0.00020104341702675832,-0.003439665174538281,-0.0070581489887315985,0.9999691549332332
676,489,6.190111815489,-0.03877854624111876,10.262573599407006,0.3788936577814919,-0.05326257519627079,0.8987224117103414,-0.2142445352067842
678,36,6.203812137091258,-1.1137112968943121,0.09627731492772279,0.0013479790197568622,0.028895266297808798,0.012903525132179594,0.9994982469105708
33,490,6.4523091311354275,-3.5326164468959593,0.6668933110695867,-0.03181381942439025,0.9830406274953615,0.17339467124475494,0.05053012538161189
35,490,0.0761095620732195,-5.1143366380782025,0.3511245463690773,0.766622843477667,-0.03849391682709847,0.017681214542919182,-0.6406988441364728
222,303,2.1198422419584215,-5.545448297182166,-0.3453435033264105,0.9999529077116505,0.008745307352023593,-0.004206326280124538,-9.36886300536566e-05
679,36,-4.832387671481207,2.3355399670908863,-0.5220749295426073,-0.120616868168866,-0.5185233562211704,0.8356718942991324,-0.1350466039734703
35,491,-4.69943009285263,4.250729215595062,2.8486940809379053,-0.24324222551816363,0.9467198047013632,-0.1122067982013012,-0.17878608880054464
223,491,-5.6669366224089455,-2.9800165062032313,1.2312184240046844,-0.3527657071663422,0.8548683791779503,0.355354518260752,0.1359396060048856
680,306,-5.037417943978937,-1.8935317508691225,-0.027102769756842893,0.7947639108786584,0.012274022002948902,-0.014163066485396721,0.6066292787992196
37,306,7.091293403381065,-1.8208774076283842,-0.2735088272298217,0.9832425270126108,-0.051363534216909854,-0.03201828389371003,-0.17196147802082104
224,492,-3.8653510837568845,-2.0965938428158366,-2.2617480672188592,-0.020192867248941152,0.9993395714814949,-0.015825350970164746,0.025733776444977517
681,307,-7.199281323116216,0.662315699069882,-0.026538898220256568,0.8079122295936915,-0.029373776625143767,-0.007006591467578103,0.5885286043989137
38,492,2.597811012318535,-2.8274982539589466,1.6465401842221135,0.447261855550287,-0.33131675471085675,0.12950229905186722,0.8206187879629986
307,493,-0.1457667755433385,1.1654599966801207,-0.3274568914050541,0.37346963238597897,0.0152274307467312,0.05823553987817537,0.9256874099464855
38,494,3.488179300195639,-2.0282800181641716,1.0863872508318766,0.8525905008717355,-0.03971701000493063,0.0010732021352606654,0.5210670256087296
307,494,3.9753860275950297,-9.284998031045193,0.6391537144482065,0.9320104926922113,-0.1633736636246773,0.058380778597185705,-0.31820932141572944
39,227,-1.4957102351278155,-7.222735509465068,-1.9147035770125034,-0.15706224910544203,-0.02378644069735919,0.9841719524447236,-0.07855713313272185
40,309,0.7312896389673673,1.8397985111694721,-1.9562042303663096,-0.1953968913192918,0.8713869989101344,-0.4479151682555352,-0.04332153090279752
685,497,5.970503880851565,3.5362489693573584,0.4650608416739239,0.8178058614870193,0.10128619827469629,-0.08783699196180751,0.5596600234067416
42,310,-0.0929766992717278,-0.0959950416509896,-0.18658278769377323,0.9994169858776727,-0.0208257129207181,0.02702887957306354,-0.0011906676935091176
686,43,-2.537903246134564,-1.7923299771609922,0.11950726680714907,0.602253152797762,-0.010540296824439608,0.0326560312405474,0.7975673173542309
42,230,3.3881042053599018,1.1612355084364816,1.8450186712115477,0.07890907412585342,-0.0032631678080592007,0.9967960814378135,-0.012660244337164558
44,311,-4.881337436131374,0.1008177742219869,-0.30741682286223093,-0.0016560616760313287,-0.01293023499277736,0.008793945072873179,0.9998763588628407
687,230,0.025878742027755308,-0.10776564776025599,-0.04468764945449499,0.6247438376001903,-0.10629834970695312,-0.06735316341924569,0.7706227024994694
688,231,-4.406566135211943,-10.32367441126516,-0.3210151153286732,0.1682025874241786,0.8634285264579127,0.46922710620040153,0.07762082252415452
231,313,-2.005798653103249,-1.428878043393591,0.7231010036472594,0.2975371140590184,-0.0463588346890489,0.054582052537278804,0.9520206530031383
689,233,6.5527257841296045,-9.096906541131633,-0.07730831833665186,0.9951145568075155,0.03392702101365862,-0.06963998679579983,-0.06120660351629955
690,47,-0.013546808554746548,1.9410072375372138,-0.11045761126755904,0.005383570529220061,-0.03246733401921931,0.04177371284400261,0.9985849219296615
46,502,-1.312192290227717,-4.624306334196312,-0.5053665396138639,-0.11709530955732468,0.9709950078359896,0.16339388364058202,-0.1294597312916605
234,502,2.642458530772463,3.371054759996965,-0.061586936341335496,-0.5822306934005415,-0.008510926145099476,0.05654028636476702,0.8110105916794597
691,503,-0.4853934664398708,-2.032659267501669,0.1061535233301969,0.9998521864552823,-0.008947153216824478,-0.009576796954648048,-0.011128281538302828
234,317,-3.3413956844489823,1.983868766177121,-1.5251700461425917,0.11570203682120586,-0.3748379907091771,0.9001843956842654,-0.18914960524168445
692,236,-3.9207484303041524,-0.9371749872487356,1.2363075917664068,0.782008915356186,0.2101831015790013,0.12696319450180799,0.5728572835846367
236,504,-2.9741125638583057,-1.2378718238851159,-0.14901874554543465,0.05248635530226303,0.22568498738601672,0.17138943315806926,0.9575683428233276
236,319,2.5581559185491978,4.709166251840226,-0.15527566678083315,-0.00021666262896524735,-0.01378850669731985,0.0063959333619102235,0.9998844544130053
694,238,-4.464787807368349,-0.4682396153522709,-0.289350738071807,0.33476013304212926,-0.03196769770333764,0.09281574044406651,0.9371760549411106
320,506,2.328020740682723,2.6991734239622422,0.2670077305358608,0.5906489804099433,0.061131631575453795,-0.022037886992330114,0.8043077999736982
239,507,1.924138005347529,0.4343524266015144,-0.22767860974451581,-0.2966813502739492,0.013601883600747613,-0.04508261831038515,0.9538148262049705
697,509,4.299783311383478,-2.510658354410981,-0.3173651789760732,0.9895354751552893,0.12485300242119136,0.07121480734887281,0.012638133164071755
698,322,-4.051495159785108,4.8727907568163475,0.501682926760679,-0.7053565612325625,-0.046122308665647156,-0.02130415783701081,0.7070296931730523
699,510,8.628588426130788,-4.312466898115038,-0.26523485989277634,0.8488055929173398,0.008364287154007922,0.025074647544095323,-0.5280439055449727
700,326,-10.693631610780741,-4.948560585661394,0.09533015559767244,0.9988762448695999,0.04686866633865242,-0.005320411415195959,-0.004611808020305198
702,59,-0.5585413198731116,-3.2277976176163117,0.6199483477147517,0.2640366518797011,-0.01588632684622612,-0.0028528858108967823,0.9643775879426287
59,327,-0.5241949830635633,-1.8029965932749066,0.26372723322526914,0.9624319407338195,0.022200212227320396,0.10577277413445572,0.2490863912065388
246,327,0.4461319816170213,-0.04528753294433674,-0.1451770823569809,0.941440773250328,0.06430805099901823,0.05745102867175661,0.3259649127484263
328,515,1.507705208530272,3.715764127166106,-0.26433373962161477,0.9985584809485831,-0.05361617650115448,-0.0014539212569766662,-0.0020376103734139066
247,328,13.289234494983717,-9.818246350806504,1.6940609867873984,0.9637359114927635,0.0669400901668012,-0.24961082504483526,-0.06653234738162639
60,330,4.464421135381576,-10.278844844293026,1.49982882950525,0.9997094538274783,-0.00045801030844506985,-0.0028202281825895972,0.023934169455418815
705,330,-4.178914733077962,-1.9957199266553962,3.4876487490726236,-0.10557288986372321,-0.05995563766981449,0.9597269560677213,-0.25334533000316806
62,330,1.7071799305268727,-1.0780128988935098,-0.5662200755571594,0.999101742377453,-0.0002910319892639351,0.014349507610863298,-0.039871234117401275
249,517,-0.7765602903588839,5.96200211660304,-0.25325081979042474,-0.2835967272963826,0.024199195239974047,-0.0017612321258146763,0.9586366325557968
706,332,-0.8564735070480165,1.6608229119230489,1.8064437005919567,-0.12775702148446114,0.26405377747357256,0.9558163099014857,0.01920749306033796
63,517,-4.559411857210943,12.668486508706444,0.7013305878669229,-0.45883995059221233,0.04661122612094773,-0.004722846381785769,0.887282924473413
332,518,-10.070866403768058,15.950588328961839,-0.6916396814438983,0.9999994338253647,0.0010014340993787856,0.000312713418597288,-0.00017801407953088602
63,333,6.534006133756752,-0.4397617687824622,0.0028825806040557733,0.9051199352727638,0.020501535341217552,-0.04105563978166189,-0.42267247871442876
251,332,-0.4298143699831631,-2.317941557215056,0.697402730326594,0.9997862896591916,-0.0004565167868021275,0.020593359461920542,-0.0017550350431197632
708,252,3.2550420450247013,2.1214164161294873,-0.01708877148435728,0.6209670102746202,0.014190846635419564,0.001298304327743038,0.7837071560399601
65,333,6.702773588355231,-2.5247080310587617,-0.38129051899933897,0.995302425466174,-0.06329667070590264,-0.07304331267881929,0.005593550894020027
709,252,3.87889800881309,1.7356206230729876,-0.10178635649349993,-0.0039096458286382845,-0.039454717237437285,-0.014666557567630155,0.999106066464579
66,252,5.834463959940255,3.4420438706457035,0.04838220167429874,-0.6981873032892791,-0.0023549529970975113,0.0909462585784362,0.7101110629842419
253,335,0.2155631963939747,-0.22451317092118894,-0.08703717443894858,0.0003140215723393957,0.0030444602358255237,-0.011104910014054186,0.9999336546120969
710,254,1.6168342208277489,1.7852599077366809,-0.16942096270881324,-0.6770694841176715,0.011751512406974873,-0.007715115024894476,0.7357848140814891
711,336,-0.6298189522792127,1.8946829885592704,0.06847727642895851,-0.00020667176446187432,-0.004507843236830755,0.011723795192928332,0.9999210915179298
68,336,-0.988568313836129,-7.6590772956719935,-0.28477374152688917,0.8612879413515803,0.0005616804898220213,0.02916221296248305,-0.5072793430965973
337,522,0.20421353112524165,5.665219407172018,-0.30061232077139016,0.9999322441632186,-0.011323529495136533,-0.0026953054662040327,-0.00014174246429565776
256,337,-3.070452425041057,3.8217707857355494,-0.12116333899128862,-0.3071265028212106,-0.06021659184991944,-0.008478374955931775,0.9497238495946596
713,257,1.417890807533659,3.790071306130932,-0.6533930864877354,0.013464585255837502,0.9997969746343265,0.0009327593099989209,0.014961430947804406
70,257,2.126085986076367,-2.949654102508991,0.07977964847821908,0.7449936872005993,0.1573525687866764,-0.060709590111764675,-0.6453982652563851
339,525,1.0020283174544593,3.163033083082232,-0.183633669577287,-5.940348429210249e-05,-0.0001239354993317638,0.006618369964125842,0.99997808890507
70,526,-7.444031749496546,2.7094714554073507,-1.4119635097757257,0.08601745049120486,0.01990880490203329,0.9943102723799012,-0.05959630809179924
258,526,1.4971013586355177,-2.0698649412709527,0.02696275845317421,0.9978768955054254,-0.006303917643478174,-0.06477489922355668,-0.00248484795850526
715,527,2.0088394357676616,-0.7081879681761958,1.0857018980900985,0.05768564903361433,-0.1817989061135743,0.9813193195298762,-0.025177703407956876
258,341,5.137225532081214,-1.1098939171416444,-0.12085918014063772,0.31663619683854977,-0.02577081853629605,0.07950461690542585,0.9448578727270626
716,259,-3.3623213018518623,0.41444461613024797,-0.3763776913418191,0.9083849729985214,-0.010922878742814673,-0.004461022088080733,-0.4179683371170297
259,528,6.779215607950586,-0.8786590871120603,0.44043109685492304,-0.00048080935272709624,-0.029182536453020373,0.009104127941315926,0.9995325223538065
717,342,4.623179692838004,5.823618512893613,0.14118880645461301,0.09744072816880162,-0.04068377798679399,-0.012497149612570264,0.9943309086789045
720,264,-2.700188995578209,-2.1939373955968318,-0.3927038878988381,0.7254706552135256,0.019633641590195143,0.07295111147273478,-0.6840942799620957
721,347,-2.2492687340957254,0.5665896440204313,0.11948346790810915,-0.5708904369210162,-0.12282697782762017,-0.10758478305474331,0.8046260976409654
264,532,3.2958646497687845,3.2954983645966776,-0.24442132819414858,0.0009301981646902547,0.00511643839847531,0.007868944246402195,0.9999555172636111
722,79,-2.3660549764813696,-2.777863301594382,0.26472890081760914,-0.01619214850045825,-0.11766262058509996,-0.0661320386695912,0.9907168493093219
79,348,-1.5193943573062663,-0.30891427147286277,-0.3455364606568232,0.06772625914198052,0.9644014938060769,-0.11925957231164462,-0.22609747229742386
348,533,1.0472974461224276,1.152574977578303,-0.08101124082185795,0.10642262998439775,-0.011597748591054915,0.002614993365764938,0.9942499071483586
80,349,-2.4356970174433847,-8.413977423552337,-0.2199877708880481,-0.0948337536337306,-0.029611771907961465,0.003536122123136864,0.9950463295628692
724,267,-0.04451960542955291,1.599687344488056,0.10350308879560455,0.43355902843181143,0.05849901667192945,-0.07929058842252032,0.895721740554114
725,82,0.4114811740741123,-0.5774243739424328,-0.14373325681773208,0.9347832071463906,0.004398910695432915,-0.0003902964078271499,0.35519129056117865
81,351,1.268210030779887,0.11655463495302576,-0.3448558734183268,0.8095535928422349,-0.019147411183684414,0.025323164827779823,-0.5861869107070687
82,538,0.8901358160776969,11.608208592260333,-0.046364977465807256,0.9639593418801254,-0.0422919346356571,0.24806504214231564,0.0863569009039805
84,536,6.0816024294041915,-0.3959004206394834,-0.2814091656297115,-0.6376526669101183,-0.23177854476006302,0.10257715892095562,0.7274308964011813
352,537,8.175685168330215,1.1968778779282228,-0.6087009616145186,0.9876739455067239,0.10644293179809633,-0.11409073781493319,-0.012384796415406074
726,539,-6.717917111567627,-1.1967515675664249,-0.4310195078443948,-0.00034905743688157237,0.003078135408711615,-0.00745042719101153,0.9999674466581314
85,538,-2.583641749721497,-4.781273844469162,0.05074337149534358,0.965045374274008,-0.08903422766523895,-0.033388283661107986,0.24422439356165812
727,352,-1.5888497460866655,-2.714278609997398,-0.41720795711110836,0.7585011340100194,0.027145168733136386,-0.02131167275892446,-0.6507572374735303
728,353,-1.6085831281895087,-1.0832715221466716,0.30117033790288716,0.8059847358793899,0.00924864890705024,0.0062096131513411255,0.5918314867657304
729,87,5.967118928178374,7.805787324802607,-1.5515072975047262,0.06208990105286605,0.9920104981338753,0.02082347046509553,-0.10782578011410487
730,543,-6.8302340822057745,4.53696227701696,0.05525541578153059,0.9996966223864294,0.0024305850013221007,0.02450517877769294,0.000501656047052587
731,543,-10.876360486980165,11.557837016555798,2.2846990674173338,-0.026311909459248724,0.0024803200480997822,0.9986011291828174,0.045796465233351076
89,358,0.7004012930529415,4.445500358153961,-0.3528213370461891,0.9956861280001114,0.0024254643447545335,0.0029355093751341752,0.09270725114879935
90,359,1.2594585992362282,-2.169252652068111,-2.6627804056939786,-0.3344279054950955,0.6684149056129796,-0.6541842577051324,0.11585528452056025
735,92,-0.9383584019065075,-6.842217552150233,-1.024724104491538,0.020481226856788437,-0.11686866626828872,0.08086708747240408,0.9896376853954394
736,548,-7.897549833952833,0.07990955957025347,-0.7681736678745053,0.8250862389408132,-0.01751912531760565,0.16516782013021467,-0.5400420073957604
361,548,1.7185484824641875,-1.8110148903771224,-0.1949009590922648,0.13301215418075646,-0.1061122646450615,0.04900942693064945,0.9841981661251052
737,549,1.263302499353999,-11.9679862532405,-0.48167127734057624,-0.3993424168772785,-0.02143185883217233,-0.028228438837872884,0.9161165126502133
738,95,-0.6548525592423066,4.985594665956749,0.2597451751116203,0.9994416143057231,0.029384969386524625,-0.015872432937362936,-0.0010242269145401828
362,550,-6.698463257070963,-2.5834967889596046,-0.20642738468232916,-0.0008993654413538277,-0.014103997397492962,-0.020097046552808397,0.9996981430007104
